,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
datetime,lat,lon,roadname,speed,locationExport.heading
01/07/2017 9:22,1.303321917,103.7468851,JALAN BUROH,41.54399986,84.82288361
01/07/2017 9:22,1.303427666,103.7474025,JALAN BUROH,44.38799973,76.26371002
01/07/2017 9:22,1.30360556,103.7479476,JALAN BUROH,46.43999863,69.34114075
01/07/2017 9:22,1.30378005,103.7483757,JALAN BUROH,46.1519989,66.14962769
01/07/2017 9:22,1.304112858,103.7489931,JALAN BUROH,47.08799973,59.03630447
01/07/2017 9:22,1.304372844,103.7493879,JALAN BUROH,47.23199959,53.25248337
01/07/2017 9:22,1.304675404,103.7497722,JALAN BUROH,49.46399918,47.85402679
01/07/2017 9:22,1.304844353,103.7499553,JALAN BUROH,50.54399986,47.85402679
01/07/2017 9:23,1.305187919,103.750339,JALAN BUROH,50.11200027,47.85402679
01/07/2017 9:23,1.3055273,103.7507092,JALAN BUROH,50.25600014,47.85402679
01/07/2017 9:23,1.305861661,103.7510795,JALAN BUROH,50.29200096,47.52842331
01/07/2017 9:23,1.3061175,103.7513612,JALAN BUROH,50.61600151,47.52842331
01/07/2017 9:23,1.306458564,103.7517343,JALAN BUROH,49.53600082,47.52842331
01/07/2017 9:23,1.306768839,103.7520755,JALAN BUROH,43.41600151,47.52842331
01/07/2017 9:23,1.307126625,103.752475,JALAN BUROH,41.93999863,47.6242485
01/07/2017 9:23,1.307271663,103.7526299,JALAN BUROH,42.19200096,46.46590424
01/07/2017 9:23,1.30763087,103.7530176,JALAN BUROH,42.11999931,46.46590424
01/07/2017 9:23,1.308003083,103.7534108,JALAN BUROH,43.81200027,46.94808578
01/07/2017 9:23,1.308314643,103.7537461,JALAN BUROH,45.97200165,47.38599014
01/07/2017 9:23,1.308695942,103.7541656,JALAN BUROH,44.85600014,48.01278687
01/07/2017 9:23,1.309032119,103.7545453,JALAN BUROH,36.82799835,48.1640625
01/07/2017 9:23,1.3093899,103.7549445,JALAN BUROH,36.28799973,49.39870453
01/07/2017 9:24,1.309648021,103.7553358,JALAN BUROH,36.14399986,53.0859375
01/07/2017 9:24,1.309964899,103.7557218,JALAN BUROH,29.19599876,50.9765625
01/07/2017 9:24,1.310125371,103.7559348,JALAN BUROH,24.33600082,53.4375
01/07/2017 9:25,1.310291332,103.7561533,JALAN BUROH,0,
01/07/2017 9:26,1.310255094,103.7565947,WEST COAST HIGHWAY,18.97199993,132.6558685
01/07/2017 9:26,1.309905135,103.756926,WEST COAST HIGHWAY,33.80400124,138.5632629
01/07/2017 9:26,1.309540399,103.7572203,WEST COAST HIGHWAY,39.99599876,143.0504761
01/07/2017 9:26,1.3090819,103.7575365,WEST COAST HIGHWAY,47.26800041,146.0988922
01/07/2017 9:26,1.308674348,103.757804,WEST COAST HIGHWAY,49.28399849,140.7781372
01/07/2017 9:26,1.308256738,103.7581058,WEST COAST HIGHWAY,52.88399849,146.8214874
01/07/2017 9:26,1.307926729,103.7583499,WEST COAST HIGHWAY,55.08000069,144.8575592
01/07/2017 9:26,1.307476768,103.7586751,WEST COAST HIGHWAY,55.5480011,144.8575592
01/07/2017 9:26,1.307036849,103.7590031,WEST COAST HIGHWAY,54.07200165,143.4375
01/07/2017 9:26,1.306643334,103.7592613,WEST COAST HIGHWAY,52.38000069,144.8955231
01/07/2017 9:26,1.306275227,103.7595204,WEST COAST HIGHWAY,51.15600014,144.8233643
01/07/2017 9:27,1.305868326,103.7598073,WEST COAST HIGHWAY,49.93199959,144.8233643
01/07/2017 9:27,1.305451483,103.7601008,WEST COAST HIGHWAY,50.68799973,144.9703064
01/07/2017 9:27,1.305027641,103.760398,WEST COAST HIGHWAY,52.52400055,144.9703064
01/07/2017 9:27,1.304708511,103.7606218,WEST COAST HIGHWAY,51.44399986,144.9703064
01/07/2017 9:27,1.304303678,103.7609057,WEST COAST HIGHWAY,48.88799973,144.9581299
01/07/2017 9:27,1.303866968,103.7611979,WEST COAST HIGHWAY,50.18399849,148.5949707
01/07/2017 9:27,1.303391529,103.7614347,WEST COAST HIGHWAY,52.30799904,154.8588867
01/07/2017 9:27,1.303031496,103.7616034,WEST COAST HIGHWAY,51.01200027,154.8588867
01/07/2017 9:27,1.302575385,103.7618179,WEST COAST HIGHWAY,49.21200027,154.8588867
01/07/2017 9:27,1.302123087,103.7620336,WEST COAST HIGHWAY,48.99599876,153.8531189
01/07/2017 9:27,1.301714678,103.7622401,WEST COAST HIGHWAY,44.81999931,153.4349823
01/07/2017 9:27,1.301421205,103.7623855,WEST COAST HIGHWAY,41.11200027,154.640976
01/07/2017 9:27,1.300915549,103.762613,WEST COAST HIGHWAY,45.43199959,154.9113159
01/07/2017 9:27,1.300486486,103.7627813,WEST COAST HIGHWAY,46.76399918,154.9113159
01/07/2017 9:27,1.300040613,103.7629875,WEST COAST HIGHWAY,48.81600151,154.4935913
01/07/2017 9:27,1.299824114,103.7630909,WEST COAST HIGHWAY,48.56399918,154.4935913
01/07/2017 9:28,1.29940366,103.7632848,WEST COAST HIGHWAY,45.82799835,154.4935913
01/07/2017 9:28,1.298990241,103.7634705,WEST COAST HIGHWAY,45.2519989,153.1864014
01/07/2017 9:28,1.29856416,103.7636725,WEST COAST HIGHWAY,49.64399986,154.4098663
01/07/2017 9:28,1.29822376,103.7638357,WEST COAST HIGHWAY,50.32799835,154.3589935
01/07/2017 9:28,1.297764257,103.7640508,WEST COAST HIGHWAY,49.57200165,155.4994354
01/07/2017 9:28,1.297299616,103.7642602,WEST COAST HIGHWAY,50.29200096,155.6744995
01/07/2017 9:28,1.296823599,103.7644813,WEST COAST HIGHWAY,53.42400055,155.1186523
01/07/2017 9:28,1.296462575,103.7646536,WEST COAST HIGHWAY,51.87599945,155.0390625
01/07/2017 9:28,1.295991973,103.7648764,WEST COAST HIGHWAY,50.58000069,154.6875
01/07/2017 9:28,1.295538158,103.7650918,WEST COAST HIGHWAY,50.32799835,155.1906281
01/07/2017 9:28,1.295084176,103.7653048,WEST COAST HIGHWAY,49.17599945,155.6927185
01/07/2017 9:28,1.294744676,103.7654686,WEST COAST HIGHWAY,50.03999863,155.6927185
01/07/2017 9:28,1.294303401,103.7656722,WEST COAST HIGHWAY,47.84399986,158.5680237
01/07/2017 9:28,1.293868208,103.765879,WEST COAST HIGHWAY,48.41999931,153.984375
01/07/2017 9:28,1.293434235,103.7660898,WEST COAST HIGHWAY,46.58399849,155.390625
01/07/2017 9:28,1.293118657,103.7662467,WEST COAST HIGHWAY,45.43199959,152.578125
01/07/2017 9:29,1.292659747,103.7665332,WEST COAST HIGHWAY,42.87599945,144.140625
01/07/2017 9:29,1.292269193,103.7668469,WEST COAST HIGHWAY,35.28000069,138.8671875
01/07/2017 9:29,1.292007552,103.7671056,WEST COAST HIGHWAY,19.94399986,133.59375
01/07/2017 9:30,1.29188329,103.7672636,WEST COAST HIGHWAY,11.12399969,134.296875
01/07/2017 9:30,1.291436157,103.7673362,WEST COAST FERRY ROAD,20.95200062,203.203125
01/07/2017 9:30,1.290936547,103.7669571,WEST COAST FERRY ROAD,22.96800041,190.8564301
01/07/2017 9:30,1.290522103,103.7672471,HARBOUR DRIVE,29.12400055,122.8762665
01/07/2017 9:31,1.290247775,103.7676716,HARBOUR DRIVE,36.07200165,122.8762665
01/07/2017 9:31,1.289980322,103.7680948,HARBOUR DRIVE,43.12799835,121.753479
01/07/2017 9:31,1.289741578,103.768485,HARBOUR DRIVE,46.08000069,121.0978775
01/07/2017 9:31,1.289500184,103.7688852,HARBOUR DRIVE,46.33199959,121.0978775
01/07/2017 9:31,1.289264134,103.7692767,HARBOUR DRIVE,46.26000137,121.0978775
01/07/2017 9:31,1.289012398,103.7696941,HARBOUR DRIVE,47.80799904,121.0978775
01/07/2017 9:31,1.288835504,103.7700195,HARBOUR DRIVE,48.92400055,120.234375
01/07/2017 9:31,1.288554664,103.7704532,HARBOUR DRIVE,48.6,121.0978775
01/07/2017 9:31,1.288321608,103.7708397,HARBOUR DRIVE,48.20400124,121.0978775
01/07/2017 9:31,1.288058869,103.7712753,HARBOUR DRIVE,47.9519989,121.0978775
01/07/2017 9:31,1.287885172,103.7715634,HARBOUR DRIVE,47.12400055,121.0978775
